ZipCode,RMSE
12803,2700.17325332088
08835,2701.485508899232
33055,2702.7445780364997
74017,2708.4482667224065
29325,2711.1576323802733
19365,2711.66764052293
01505,2712.385746421506
22735,2714.5229969046327
34677,2716.0278787008897
32583,2716.4935210382014
01464,2717.4399272231017
44270,2719.3860178497844
74964,2719.6642165248904
54232,2722.794941388966
22727,2723.090780926815
27607,2724.758452701308
55302,2728.037012035297
27105,2729.2002701343845
96786,2729.208321243322
27370,2729.5093753716806
40461,2731.2390677076114
72007,2731.748316600767
24085,2732.2786644096063
78217,2732.6085191806833
05641,2735.2105271766227
50458,2736.1095831933926
23456,2736.353099529525
17353,2737.106945666275
48336,2737.47794476141
22193,2737.686392948499
78224,2739.373485839916
40011,2741.807305119399
73111,2741.857232985795
08010,2742.174135051205
23509,2742.353946827707
20152,2744.0670831838097
23513,2745.0995365147583
08690,2747.294571107826
03813,2748.2336885629256
27511,2749.3184278878366
29170,2749.507368987179
63050,2750.2240240716505
21158,2750.6608276795832
22712,2752.0983219507953
34112,2753.461373694993
72076,2754.03839226514
73151,2755.052861848216
80003,2756.7463079231175
19362,2758.1331699901875
45331,2763.3464818327066
84601,2768.0759059364245
27612,2770.2611395856984
73527,2770.6013895781048
29384,2776.1042237001666
72644,2777.315598480824
33063,2779.125105361173
12569,2779.4903881393484
55053,2781.9905129964877
55363,2782.83996780789
64127,2782.958685805343
97008,2783.202285067852
46787,2786.28756290456
32570,2786.409670054469
22730,2786.572469323667
33703,2786.5925615249603
01524,2787.54888902881
46917,2788.7992707514327
92139,2788.8260385676085
30813,2792.916890253493
22720,2795.3171560470487
91917,2800.314510624825
03447,2808.969392648868
10550,2810.2165728666982
03221,2810.8950966391235
35453,2811.408539168334
35179,2811.516759234546
08041,2811.767201149825
76006,2813.0197700358367
19007,2816.8939081399617
97116,2818.6085037677703
73165,2819.380289425033
55990,2820.149050181811
03047,2821.956904882648
52233,2823.202799801796
72940,2823.7568806725644
53583,2827.025811519742
32605,2827.2966807839325
32258,2827.86702038388
31032,2827.958392901117
37871,2829.1909296117246
60081,2829.2030830180647
34120,2829.3357243338605
51062,2829.7748277237624
19960,2832.033666768515
53960,2834.300442048462
37019,2836.5899818428416
22958,2836.9626443122716
55977,2837.4097059719384
10607,2839.2843217927384
34242,2839.4500248002205
37137,2840.7961402302685
19970,2843.319212506565
30240,2843.7181048253574
55043,2846.878897814138
02891,2847.2978489743755
10952,2850.3471956453295
28169,2850.497519079406
32308,2851.2842247094054
64131,2851.830637966122
28685,2852.36842246701
72701,2854.0503307519484
04862,2854.6135951670353
37047,2854.7812058665245
43557,2856.3648606992565
55045,2859.0803803776
32080,2859.1705582198947
01602,2859.3798720085724
49032,2860.718709872541
46058,2862.9250230632556
03106,2863.7349060090473
30739,2864.563754840465
44882,2864.9432372830383
10537,2869.5478963942273
74857,2870.486099326246
12202,2875.30463861497
02875,2876.2101760355963
73142,2876.3739844501947
03104,2878.3548636063847
05464,2878.396544768709
03865,2879.3147588339466
55935,2881.903915034807
05455,2882.2659345619472
30650,2883.804610839951
30188,2892.774429076029
53215,2895.0872797191128
55318,2895.690957396549
24550,2896.175561829149
22853,2897.334594151136
23149,2898.577220403459
97220,2899.0752526049696
76120,2909.765321924985
32223,2912.72196132165
72058,2913.9679464554874
74117,2914.475279108636
19520,2916.3276573331195
48866,2918.7904584308394
32234,2920.6530349082045
12172,2923.107473923604
07726,2923.1881402355752
03301,2923.7934654993674
03886,2924.9281169706896
50321,2925.979710903501
43517,2927.5004890742116
32905,2933.6543749002594
80232,2933.704667303948
03446,2935.858265008588
95758,2936.3045245108583
78612,2936.3309984206485
20165,2937.676174682557
17241,2938.6692175961916
06279,2942.895184587979
33477,2943.083339171745
08016,2943.9065701515615
02420,2944.9864111858114
41018,2945.2120505213406
53066,2945.780223159201
08802,2946.8864753241864
55121,2948.0377123754506
21146,2950.6182254268188
01503,2952.3597441458824
75013,2955.6304242764736
54214,2956.4250852954365
92036,2956.8100912495706
03774,2958.399249066682
55057,2959.9792732258675
55040,2960.0770590626307
72032,2960.7287527657218
95829,2960.881416001282
66409,2961.4691294801296
12835,2962.17961674343
77316,2964.67920019684
27302,2968.991237753083
92086,2970.837382257678
37938,2974.6433456500918
53213,2977.856132510517
24571,2978.8423341244693
95728,2983.487320638367
23518,2985.88740145978
38570,2986.851245841965
74333,2987.1189262709822
52227,2992.9172586453606
95826,2993.034818534264
08628,2993.2787979788304
02053,2993.6613560284936
29078,2993.906673342601
21028,2994.6577461324173
50131,2995.3868814652756
55341,2996.1364519948393
55441,3004.608378538878
37421,3005.572243039905
18955,3007.01923681118
23451,3008.7236066666205
35057,3012.4671878338327
60538,3015.4644096434736
91945,3017.284014119817
55008,3018.390986168847
08611,3020.0838989768404
22969,3020.5249315715773
60097,3021.825540769572
95630,3023.039807664922
05452,3025.1310442023296
35622,3025.4743511166985
32225,3026.446631300811
30189,3030.430259277182
35098,3031.922711223742
63118,3032.04425259269
37918,3032.254751279565
56071,3033.8378534969465
17043,3035.6711970821893
17356,3035.909472182629
27344,3036.2191122752693
06795,3038.0001863351476
47942,3038.5465704729017
20906,3045.6432548098364
34741,3046.7444528649453
27023,3048.4530762795794
95841,3049.1506637973284
37311,3051.2876365786187
33426,3051.53516117184
79414,3053.881741440429
30553,3056.100370676163
91910,3057.7427638740396
18929,3059.919366306887
24101,3064.1477222696444
79382,3065.232889766749
34972,3065.964725301252
20874,3066.9164214534503
23503,3067.4190281109945
30152,3068.9816305658696
27565,3069.525566240668
79404,3071.4530628717325
05444,3073.5747556534707
72738,3074.7089922554137
04260,3080.625367140116
73012,3087.559274196408
27917,3089.6987379455836
07067,3090.4152732042357
35962,3095.153616479513
19805,3095.5583903134057
17007,3095.686267125769
52351,3095.8820099922045
32927,3100.9505331067057
34119,3108.261115856907
53221,3108.5546784844078
30619,3108.64056987997
34117,3112.4160032544137
37174,3113.5443511541157
60172,3114.67331513283
10983,3114.9778716836863
23071,3116.736079179211
32976,3117.2223514630236
19054,3119.4364957333964
64128,3120.8763024662903
53072,3121.188437776002
43518,3128.3461015772805
23150,3129.9140426928407
30241,3130.57244540308
73064,3131.982275309651
74365,3133.5252659580096
05465,3136.2902324294473
45068,3137.8544022748133
33716,3139.3710735910686
23175,3139.78573694657
31771,3145.0792136332675
73031,3145.3953025547535
50324,3145.4395070003293
63110,3146.4392160199095
03809,3149.22053826812
01038,3151.6273053867753
64123,3155.7633129566343
80422,3155.967454110304
53219,3156.352754664545
80538,3158.394597345847
73013,3158.412072197287
02888,3158.792659487757
37388,3158.904718942849
38541,3160.1995941256455
19474,3161.4842474238408
28025,3161.7515042146883
33415,3161.9236204972995
60071,3162.9702071169186
74029,3172.1091361841645
23176,3172.4192958981334
53143,3176.6652326230483
01026,3176.838874768017
03079,3177.2467824147325
11946,3178.80151605524
37306,3178.944018266262
80831,3180.8470437979686
25432,3182.2312820112193
04551,3182.5793648121635
21044,3183.808569009203
22660,3189.0558370748167
35404,3189.4275397503566
05667,3189.864572554893
17319,3190.515249427909
17408,3194.1670182562207
45897,3194.2601315740067
95820,3194.32289532699
05481,3194.360318854172
55076,3195.1650183606653
37363,3196.2639414973564
55019,3196.60719826861
23304,3197.273554818315
27545,3200.756796310449
72632,3201.5032153479337
33418,3204.1086935934095
80525,3205.5314544408275
31064,3209.137965549526
28036,3209.997666891349
48322,3213.3327472290634
45383,3213.7951453527053
63049,3214.227736530485
17053,3214.360470304137
38060,3215.1848283852064
27317,3216.1120934970836
30028,3219.8651018524833
23836,3224.4373365509364
48875,3226.8083931374395
22943,3228.6919273392264
20901,3230.811587334036
63016,3232.169841187848
40026,3232.6693907872627
47923,3234.2733512327313
18936,3234.3377775357517
53118,3236.7966217617736
77301,3237.342138663225
63122,3239.910556234769
78254,3240.660188464969
19435,3243.5269686121624
03063,3244.266485759384
60555,3246.2627359082708
72181,3251.5810712389607
03465,3252.0280003460716
49690,3255.039640443366
30103,3256.608242510085
17306,3256.7026988267166
32827,3257.8494469761526
55044,3266.7220835148496
04847,3266.9876671592165
55150,3267.9521188863764
48326,3268.832238181309
53228,3268.9651337949826
55960,3269.154376976095
22731,3269.8040882558735
23223,3270.538182651128
28269,3273.22118746783
33404,3273.374098314451
32034,3275.4336475296736
03750,3276.8149990165257
45065,3281.6667720189153
23325,3294.5076992933878
01863,3294.6026924800676
73859,3295.49504919504
30080,3296.1479081906386
35758,3297.942263683758
17315,3298.3541480236345
22911,3301.748416786553
92655,3303.757252446385
31822,3306.592787347659
33778,3308.7543884078354
95822,3311.146576133199
10920,3313.243455767502
29020,3313.376432324936
01007,3314.7847409634846
23315,3318.448200045954
37914,3319.30864976345
03276,3320.056708222324
43211,3321.150871652649
17527,3322.6696895049545
37804,3324.8127163279496
32702,3326.4833136386906
33408,3328.7880534496726
27927,3336.672619624312
07751,3338.365995363989
04256,3342.5616255121995
23602,3344.66512269746
42054,3345.066323261965
55367,3347.2386771729493
45390,3347.4904919749542
12583,3354.1057563426007
07748,3359.070687261686
07832,3361.826836181701
74442,3361.960156410282
18070,3362.134721900903
80112,3362.134924184068
60181,3367.715591557391
12094,3369.1536558963844
02836,3370.000875563045
23608,3371.110926088426
27966,3374.950590169883
02762,3377.415906592967
30184,3379.079401485424
46057,3380.638277634302
96701,3381.037463701338
19341,3381.455336190104
33755,3383.8539969680432
30736,3384.186452303771
01012,3385.721263062109
49082,3387.6752557827135
37890,3391.271311557631
18073,3393.3204458641076
72740,3396.999291734928
95628,3398.2139735316878
46504,3398.9596320297974
05477,3399.989360527385
72638,3400.980893876962
32566,3401.1350546507488
34232,3403.0822197575458
49046,3404.1652062908297
20148,3404.4677534363946
77380,3404.68739380795
07718,3404.993830877736
96797,3405.8919147461625
11787,3407.0602115184156
72103,3408.5020628510956
66619,3408.856257124529
27101,3410.8357711409935
23842,3411.480367230845
35401,3412.9841676194387
73654,3415.0953874105294
37377,3415.2479563832735
20656,3415.9657866069188
32667,3417.1870575850694
21084,3418.5533051736547
04444,3421.431781295633
55946,3422.5077770430858
03257,3424.593113241276
10970,3424.6833665538293
48341,3426.5569960935186
72751,3426.92910754993
95670,3427.091286626486
32043,3427.804375090207
24422,3428.8902983084977
92173,3430.11156246356
81225,3430.676973447796
21668,3431.477001895332
17352,3432.115080182399
20622,3433.481408794253
07733,3433.8041042395644
78258,3436.2728959188566
03102,3436.3397888025593
29470,3444.032098321772
48906,3445.6108303024766
20650,3450.6156236745433
32068,3451.765608178597
37122,3451.8132143382504
30629,3452.1645313625177
44627,3452.9595715452024
34668,3453.833879595879
19374,3460.015421594623
20645,3460.462831727989
30633,3461.97790965694
17331,3462.4474293235735
37312,3462.8332580558413
06232,3463.538763618551
37916,3465.5984030638906
31833,3467.397770436508
46706,3468.6614862296865
03064,3469.1036288238033
01073,3475.977177941818
32563,3476.0974998634333
44691,3482.88560497046
55982,3482.9570763070346
80202,3483.9458114918702
23502,3484.045856437178
04086,3485.2434244767355
22644,3485.824342006481
31326,3487.278892065335
03444,3491.907810248598
21015,3493.7165482621867
33067,3497.733880368625
53188,3500.67867695131
29036,3501.3251371727893
55317,3502.6464132025085
02893,3503.935390465654
95673,3504.6357902087875
27215,3512.312546200539
53029,3514.545893909851
17404,3515.8660790274744
29801,3516.083748079298
33134,3516.582826446521
33437,3518.3489388183693
19440,3521.4853868429386
08562,3523.5039902239027
73842,3526.5284381568295
53186,3526.6573274963403
64058,3527.6832701418825
46590,3529.8230506191844
04572,3533.8754154257444
11719,3538.49400839018
55376,3539.771061406541
10805,3540.6487423777025
60152,3542.2985894854983
02818,3544.9427675438305
55046,3545.278090577818
49028,3545.788460672163
32619,3546.248389277328
01027,3546.7100811298237
37376,3547.4511102980687
01864,3548.099436304028
17309,3550.4003118267183
30534,3551.321643442038
55902,3551.4910948097418
17303,3552.7822383138555
19958,3555.594171834829
96791,3557.263860510711
20692,3557.3952793012218
79364,3558.3601387480444
32081,3562.8848527578025
92071,3564.713363912927
28079,3566.062982034162
45890,3573.0341206626285
37069,3575.8325940394425
80124,3577.266083768342
78250,3577.430506987348
33563,3577.937961088792
32571,3580.603250247552
33168,3580.9833775417846
19090,3581.556973297685
32807,3582.976307665445
44217,3585.4602144019564
33158,3585.8708852738637
03233,3586.871630897394
33613,3586.8917099136174
55328,3587.8447189230887
64124,3588.3199118585453
30738,3589.4188769340744
12565,3589.902945844852
35803,3590.0870680058497
12572,3590.9675774211314
50035,3592.3509278781466
03082,3592.916300202672
30182,3593.431786641133
92069,3594.173223785958
68007,3594.583024379069
23831,3594.781196093021
53508,3595.3297923195155
48328,3595.674390601132
60106,3602.428244657562
95624,3603.0039065612905
94534,3603.8360926595997
60033,3605.7937135235547
33781,3607.507867429893
72616,3608.198519391115
19802,3616.29304255691
45054,3619.1138000435867
33004,3619.245610390841
06791,3620.699134222695
11788,3620.9002969433636
49419,3621.056944283661
72633,3621.769370309158
33774,3623.44845261709
54228,3624.3648624381353
18054,3627.4702659880563
31308,3628.9170864187013
29407,3629.507431652145
33708,3631.24309355689
21050,3632.254890716097
64114,3633.2290492002085
07825,3633.73006982004
53923,3634.057132895246
35077,3634.2837613095876
60143,3634.850961200108
37891,3635.1654589158506
53218,3636.871622292633
43084,3637.5124298452583
20164,3637.9678178396666
01463,3640.31619955183
17026,3645.0184840897136
27298,3645.3557050595773
32129,3646.0986361534156
19940,3647.000685509219
68142,3648.5633897112675
32920,3653.8652426492918
44287,3653.881222746436
97113,3661.3693609124757
20733,3663.5650760765384
12585,3665.207605716168
45863,3665.7576638351343
07728,3667.4322950468422
30646,3667.7239971847334
30143,3667.920685552121
48329,3669.0324605038586
55313,3669.451418596004
49408,3674.9297929104655
63048,3675.3465725375913
46705,3676.3930285722563
72437,3676.6485357872793
92028,3679.7932798043507
30171,3683.3938416259866
03782,3685.977512000105
03051,3692.313660704137
19401,3692.8671496960815
48085,3693.5436624201516
03057,3694.5227373400294
05076,3695.532417141046
01529,3695.881785999312
23185,3696.2620050471814
01474,3696.633937459826
53056,3697.1012219404856
63368,3699.622545203139
22652,3702.9697165614143
12085,3704.9543197337784
55918,3706.5332999901557
12203,3707.083546330878
53209,3711.9981808455427
35802,3714.642158537354
45896,3714.991802246007
23898,3718.433512437819
91913,3718.8276497879724
78240,3719.4311412761267
37087,3720.3778170328496
33478,3720.7096820940187
35986,3721.9028245136533
21607,3723.8182398870367
32073,3725.2375447735326
30533,3725.7463302500737
52202,3726.5779964468593
43007,3727.9186272657953
51050,3730.1932113832686
23510,3732.4015213377656
95825,3733.3849746956885
72764,3734.449128170293
63304,3737.7577232959156
27958,3737.772753987612
27012,3741.3822669102688
33598,3744.018555977311
20132,3744.600861066634
80260,3747.87416706111
33764,3750.090839805287
41042,3750.1381693990593
32303,3750.19050023086
73541,3750.739908093797
08828,3753.9080335170443
96734,3756.1353581620733
32780,3756.266378547277
60559,3756.825788438316
03216,3757.4246212399316
41094,3757.5627479997815
73759,3758.76415593401
64137,3760.214411575811
03470,3761.1208123281112
53110,3766.2187388994666
33169,3766.852019354575
91911,3771.992356645836
30110,3773.3421295239627
32821,3778.247414327372
34974,3780.188979507408
41075,3789.9372934227476
72745,3796.066524002888
46502,3796.094231288192
55387,3798.1231756568263
10591,3801.7388087821514
30510,3803.744734817941
31312,3807.740582816574
33770,3809.2192643181306
60515,3810.277384898731
20833,3811.562601258807
55406,3812.30625346951
32008,3813.1532918832677
55373,3814.3075765309795
43310,3816.4863198692833
20763,3816.9158926371583
02464,3817.7202240356396
28697,3818.2334216583076
32693,3823.2530317935434
55388,3823.4752194531184
20612,3823.7816988246695
19465,3824.1402916783913
32828,3825.6466958611795
17070,3826.0745692081496
74073,3828.6978732195466
04530,3828.778817698285
21161,3831.511815558222
29621,3833.182249465131
64117,3833.7994679987755
63366,3834.045241375949
55972,3836.1658458188945
68152,3836.6237734241595
19478,3837.0626342261517
21001,3838.852516919019
04901,3840.0512489989146
80108,3840.2435768953687
20640,3840.288407342699
17360,3844.079929929777
74560,3846.498727031443
32839,3846.939768539684
30667,3848.7550768332717
97062,3851.262696060763
03848,3856.4184590437135
04411,3857.9039004691385
23505,3858.3983094886557
47997,3860.665116395285
55901,3862.372512567928
97216,3863.3379151352906
22940,3866.6204956968563
03833,3867.343362546491
64155,3868.0681868682905
30643,3869.440685990921
03890,3874.1065702043957
30220,3874.833927771446
60543,3879.4538328825033
36832,3882.1899482201857
19067,3883.5800609699945
32355,3884.8105618843215
19406,3893.9107691157806
33777,3894.848235111501
72736,3896.1558451392416
37036,3897.5570988229
30269,3898.187955507439
17339,3898.6238609214556
28748,3898.7787366985617
29412,3899.9938712381418
37042,3901.211746095452
32205,3901.6398033743217
21009,3902.5477504996
29420,3905.150438252476
20143,3905.9754474073507
04856,3906.001028329099
12208,3906.560843177979
60191,3906.5681147211026
05732,3907.106419277353
33027,3909.9133422917316
30630,3911.148707287704
30555,3911.2449935048257
32618,3911.7436649301508
05345,3915.931617630237
37341,3917.0624526444126
40055,3917.6129177938797
29906,3919.8772296792145
05156,3921.881135816767
37934,3924.56961155849
28107,3924.6392594366976
41007,3925.1013388689853
27355,3929.386477570727
20662,3931.592255447546
01301,3932.586455778285
01032,3934.6613251035174
44645,3938.452254469059
25430,3938.5230117679976
10523,3938.539322254607
33054,3939.0376405581264
08019,3939.287617409795
97007,3940.2106547827034
32776,3942.430197042411
10927,3943.005800085973
21014,3944.0314524254472
21727,3947.407540993604
55089,3947.411913292321
44276,3948.1546015429108
02852,3952.230865165967
78242,3954.7033672725115
36567,3956.0255419568375
18977,3957.1780302227053
63015,3958.0595673433113
17350,3959.6932634186182
55904,3963.873236071545
12833,3964.084188293102
43501,3964.8521908881116
73007,3965.8342618241454
91915,3966.959581457558
97213,3967.7096648159218
35981,3967.96144295641
23180,3969.4529055656308
53227,3970.2218816853706
92082,3971.8499011417794
95831,3972.799761560635
45816,3974.2437087665867
84403,3974.5767615106734
27569,3980.155651566201
33401,3980.2741962398663
35968,3980.561163037108
28753,3981.197512530401
12158,3981.9215929197135
64063,3985.0724597628305
79363,3985.5557241276992
19950,3985.8923877260763
72087,3987.447084056554
37801,3989.2032680967077
55088,3991.082635754435
53216,3996.4192087501765
10919,3996.441254815777
95678,3998.5712239333693
21037,3999.2364160584552
03609,4000.9564765701116
18947,4003.4482570552595
33706,4003.4899034670216
78251,4004.0088540165607
06066,4005.1745535189666
53069,4006.981829305514
18074,4007.9509338007365
04428,4009.4249958319997
19310,4010.2642768830583
35961,4011.196386694913
02871,4013.0048057644526
07719,4014.6014048958427
92027,4016.2666845296244
63385,4016.502822282306
10547,4016.574155419757
60187,4016.7208943116443
74015,4017.259966232023
55124,4017.356563573363
02898,4017.4371018879756
46542,4023.412815084913
35456,4023.9436642338374
91977,4024.090650588148
37027,4026.9047811873297
52336,4027.28041670375
20624,4028.9272504056125
28204,4033.508178387594
33765,4035.9688453557724
08068,4038.6649076437675
78737,4038.7916921798414
75054,4040.9921538009926
10710,4043.442011264298
04342,4044.6276141113035
73063,4044.935384237825
33150,4046.591317914575
63137,4047.1082963841345
23517,4048.9702720587284
20129,4049.977636555118
72730,4051.0993422158035
81423,4051.2969677154424
92117,4052.612355494017
19462,4054.6597062224105
21157,4059.520090639973
20882,4060.07161290975
23844,4065.9317218293104
20777,4066.8976829072985
02367,4067.1276027531408
41076,4068.5495460533216
64116,4068.6310962786206
78239,4068.70976253931
03235,4069.9497949288007
32935,4070.403848773046
37145,4073.1435411369944
92845,4073.623335636644
37419,4076.1327651802017
37040,4078.160902950702
33327,4079.2019678897873
05492,4083.158107409999
28684,4083.2975461347132
03084,4083.814950570657
37860,4085.3348084443137
04274,4092.902191837373
23464,4097.775686048469
03278,4098.235975941403
02093,4100.883665663435
17302,4101.119858772476
73056,4101.126917353929
72719,4102.218531200817
92844,4113.064816468643
17316,4113.41064023323
37681,4121.612124204157
28071,4122.577407886953
32204,4123.557983493794
48873,4123.900850447577
08511,4124.800075807598
29405,4126.9421458464985
33576,4128.171476028433
22949,4129.302306182155
02343,4129.303559892689
32940,4131.553838246659
01035,4135.286190018626
32180,4135.789889580809
96752,4139.732169652905
05150,4141.070178756516
31410,4141.5645760228335
20714,4148.768948421133
23111,4156.240166827158
45304,4156.455991263059
48897,4157.5068990058835
32224,4158.002245015969
75181,4158.565947481275
17371,4164.946468775385
02817,4165.365502804587
64054,4167.053617756103
80601,4168.399482018725
30157,4170.284588826513
55442,4171.077913562533
92126,4171.864872419237
02072,4172.197623108168
27520,4172.926605767128
23236,4173.016177296831
33762,4173.452986906763
03044,4177.028362237154
79407,4178.263006112212
29860,4179.332895841158
08889,4179.716611452376
23226,4180.412724992806
52228,4180.847952401579
28679,4180.986835003438
29487,4187.623858539346
35480,4187.7145402485885
37877,4188.2597567629455
64029,4189.613200834064
92780,4189.949768183274
38332,4191.727998153878
55068,4193.535757925568
02889,4194.2867654141455
44677,4196.124618358218
34762,4196.390880701256
17019,4197.3522725282955
33436,4200.032057578611
20659,4200.627467747777
55092,4201.738951735913
55923,4202.098087223934
21758,4203.85552673831
08827,4204.212723343105
30541,4204.623522766945
33756,4204.8821389926015
32340,4205.25222092397
12206,4206.020203155023
72926,4207.847554351313
53560,4209.07699568565
19973,4212.400441695387
19947,4218.173637184071
04073,4218.268364055768
37876,4220.249511845135
50312,4221.110102144114
05730,4221.250972498958
34285,4222.094983074868
03455,4222.904733210323
28781,4227.562795425534
17347,4229.517793866087
33610,4229.924135134174
34772,4231.972097878719
05343,4239.007453695031
52218,4240.913447946379
27519,4245.195616249784
30512,4245.949460873667
36022,4246.841108715544
24179,4251.380262619478
95636,4254.18437941349
32277,4255.78604309381
49048,4269.947225349715
92119,4270.038326096844
28213,4271.771356452811
12531,4273.33649300879
22960,4274.049712151593
08804,4274.181767414326
33411,4281.1255346398575
73084,4282.452275960575
23605,4285.215705721509
08826,4285.99181081702
63132,4286.880057365272
64075,4292.475339868979
35978,4292.773772488735
63376,4297.000576895298
35988,4297.343695712983
20603,4302.703524976268
08833,4302.926820449286
56449,4303.176441857208
37777,4304.186494083054
76140,4304.701485372695
34449,4304.876771724462
17055,4307.250517157132
23832,4308.660721046542
22923,4308.801702208357
04250,4309.180552262766
30554,4313.082773813114
06031,4314.653435550541
32926,4316.907160174789
06776,4318.016547437351
95626,4321.481850372722
03034,4323.006488843715
30549,4323.604341817927
29803,4328.944940597065
07730,4332.643672250554
45312,4334.7186004738405
33314,4336.05072563756
03246,4336.676380516287
46920,4340.780768309249
92026,4349.481156812691
33896,4349.62259544928
03856,4351.433297173042
33761,4358.947597508636
78244,4358.948658345308
21160,4360.7342319649415
33573,4361.532293172804
19038,4361.978560915081
64113,4362.081266872434
12859,4363.346941822325
08501,4365.235701111037
53146,4365.304353901633
10567,4367.803516762973
63303,4368.1751309403835
32534,4372.379563825725
43077,4373.7615317377895
37617,4376.1137675367945
60101,4379.389632415922
03875,4382.733604352162
12209,4383.0607620962655
34684,4383.598215352042
29451,4383.76916897525
03608,4383.95225126835
01862,4384.82040242144
33434,4385.517343682194
77304,4388.086459844801
53153,4390.195891186611
10993,4390.881042042912
92054,4392.061121396281
12571,4394.557546672282
93449,4396.3256465393
80110,4398.54954841561
94585,4399.355815412561
73051,4401.969865560203
01370,4403.469207290079
72756,4404.367342728449
12581,4404.767653948249
30067,4405.00966301173
98258,4406.244939623202
23092,4411.2787140917735
77354,4413.305961476668
02170,4414.599009033962
55073,4415.940798962692
94589,4418.8417147269265
03062,4419.356919769953
80535,4420.3928270368015
48340,4424.177833709798
38574,4425.930673866867
50207,4427.229179120765
33702,4432.761476438838
37690,4436.594484720114
27205,4437.726540115558
22719,4440.94515422563
17365,4441.665056173585
22191,4443.669806256397
53179,4446.452806365291
20794,4447.830352919467
37865,4448.965386080514
35971,4450.055551853707
41016,4450.2592784325825
46732,4452.722243420366
18972,4453.355555427257
74053,4453.420958304354
33592,4454.247431518312
28033,4455.748318608632
55056,4460.603143238803
46050,4466.922775976149
21794,4471.356423629783
10956,4471.805837399752
33445,4480.149372705703
08863,4480.7515183940395
80004,4481.930735298546
20684,4487.0817605184975
32712,4494.247828345186
72714,4494.789918521458
02538,4494.858428670657
10552,4495.440298550621
23227,4495.898439068414
27973,4496.181874504968
74022,4496.335763372683
64053,4497.991548092331
02832,4504.649443340386
95608,4505.822960117824
20677,4506.641038946839
37660,4507.5455892994705
08720,4509.437641821249
30620,4509.628685541599
07830,4509.879498984511
01340,4510.114836386674
28115,4511.821883660526
28210,4512.642366832197
37803,4512.7470761695095
32953,4518.281208710242
08904,4519.883732260377
73105,4520.019391387848
03765,4524.225633672076
36579,4527.220823132591
12074,4529.673496573701
11778,4535.243025106846
01581,4537.459067452837
48843,4539.451242850897
03217,4544.673337599883
37760,4549.32857882651
80549,4549.9475963750365
08550,4562.340928207933
14850,4567.008722848989
75038,4568.325327157151
73669,4568.983830434785
37411,4572.630429038796
84003,4572.947854097831
29841,4573.663405608938
20620,4575.278240243221
07075,4577.576269481941
06763,4581.891437189172
34653,4588.058518772105
53051,4589.683123487967
63051,4591.135205314505
75159,4592.000915353988
95726,4593.60232660107
33446,4593.934461190339
05660,4598.852109633976
95667,4604.479214899149
04008,4606.870251491383
72753,4607.797276840121
92057,4609.62297520759
32792,4610.944961167364
92065,4618.134627467852
04579,4618.559752520148
05446,4619.368376011068
12729,4625.715174062889
20902,4628.003822325074
72937,4629.646725491972
18041,4632.440782608142
19966,4632.847136772052
32259,4633.969612068004
53214,4634.269325321797
10512,4635.1310593997305
22935,4636.816183152069
01033,4637.9462075665515
72734,4644.1875124736
30062,4644.261300116626
33903,4644.549121884884
49099,4645.7291773450515
20166,4646.342007439339
49008,4647.731259094605
01367,4648.492817814583
55973,4653.197379596632
01749,4656.92312967586
28601,4658.108399689845
28124,4659.416857544453
73557,4660.1562065134885
64030,4660.473409962229
45303,4662.929200025678
35749,4664.044606045224
28262,4664.964400738553
46506,4666.595188525279
21017,4668.79648675685
75025,4673.366532884125
33428,4674.711646769872
63010,4675.152089924028
32310,4676.138384214194
01096,4680.495332370919
46570,4683.274981078969
36555,4688.504919228853
12205,4689.701121019512
64060,4689.878362466644
27616,4694.1869166502
33956,4694.191810666705
23168,4703.633552445176
19001,4704.10857049632
22305,4704.435247877157
37725,4708.030353917739
50109,4708.13067694601
18930,4709.8195658230425
33414,4710.950471934822
23102,4711.171656665303
08520,4711.657885209775
78602,4715.584939116414
30513,4716.040168019293
18970,4716.480828209273
24174,4726.07983901181
37820,4729.130315135364
98271,4730.357748944053
08057,4736.958404527851
64050,4739.922759073704
31650,4743.949320426213
84057,4745.99728166499
31744,4750.907061016072
27513,4751.148290455485
63348,4751.63760737779
03431,4753.279488827248
40356,4753.420977384376
27316,4757.7448170624175
20197,4758.239859627427
53935,4758.983644270402
04401,4759.099835682547
33511,4763.101757625246
55017,4767.992328975753
14532,4768.104604475197
29172,4770.163238869043
95602,4773.8016712877015
53590,4775.326896478541
32309,4778.70292696408
12533,4781.779940767333
04412,4785.2349926767865
18932,4785.357055573962
27248,4787.37061507488
71921,4788.767134138633
18938,4790.449834068337
23294,4792.814356261499
55933,4794.738513190083
33566,4797.461183685299
93455,4801.059502573434
33304,4801.998031389663
30529,4803.385840199378
60560,4805.231956650936
30102,4809.064726208693
29372,4812.000039786944
55321,4813.73449057257
27587,4816.978079806099
12147,4817.564259738351
27613,4821.783180431869
16059,4824.270296690321
05682,4825.241414182553
54230,4828.458908649539
03858,4833.406509318549
32210,4834.0022607256715
94561,4838.285271601262
34744,4838.488508106479
11790,4839.291852929279
41005,4843.337927759415
55013,4844.417020148676
38068,4845.212050571759
28602,4846.83785966645
22728,4850.592956694243
64070,4861.108940599017
93022,4861.744901373204
55033,4864.476112886217
95747,4866.645421297345
01354,4867.999980525122
29075,4869.407113216626
